0,197.0
1,211.0
2,211.0
3,274.0
4,275.0
5,331.0
6,197.0
7,197.0
8,211.0
9,222.0
10,275.0
11,275.0
12,275.0
13,124.0
14,124.0
15,152.0
16,208.0
17,231.0
18,251.0
19,275.0
20,275.0
21,124.0
22,124.0
23,156.0
24,211.0
25,211.0
26,229.0
27,318.0
28,395.0
29,416.0
30,211.0
31,211.0
32,211.0
33,253.0
34,275.0
35,197.0
36,197.0
37,124.0
38,124.0
39,210.0
40,197.0
41,197.0
42,280.0
43,356.0
44,359.0
45,294.0
46,294.0
47,280.0
48,275.0
49,197.0
50,197.0
51,197.0
52,260.0
53,277.0
54,294.0
55,275.0
56,275.0
57,286.0
58,197.0
59,197.0
60,271.0
61,275.0
62,275.0
63,197.0
64,197.0
65,211.0
66,211.0
67,315.0
68,275.0
69,275.0
70,274.0
71,274.0
72,211.0
73,211.0
74,280.0
75,280.0
76,318.0
77,346.0
78,274.0
79,274.0
80,274.0
81,280.0
82,280.0
83,387.0
84,415.0
85,366.0
86,361.0
87,390.0
88,432.0
89,427.0
90,274.0
91,124.0
92,124.0
93,199.0
94,124.0
95,124.0
96,181.0
97,229.0
98,275.0
99,280.0
100,364.0
101,211.0
102,211.0
103,271.0
104,211.0
105,211.0
106,274.0
107,274.0
108,275.0
109,275.0
110,294.0
111,294.0
112,294.0
113,275.0
114,275.0
115,402.0
116,395.0
117,403.0
118,416.0
119,211.0
120,211.0
121,320.0
122,275.0
123,275.0
124,280.0
125,306.0
126,211.0
127,211.0
128,260.0
129,280.0
130,280.0
131,357.0
132,280.0
133,124.0
134,124.0
135,177.0
136,240.0
137,275.0
138,197.0
139,197.0
140,213.0
141,197.0
142,197.0
143,274.0
144,211.0
145,211.0
146,270.0
147,124.0
148,124.0
149,137.0
150,174.0
151,287.0
152,354.0
153,211.0
154,211.0
155,274.0
156,315.0
157,294.0
158,294.0
159,385.0
160,351.0
161,403.0
162,124.0
163,124.0
164,180.0
165,206.0
166,240.0
167,274.0
168,274.0
169,274.0
170,274.0
171,322.0
172,211.0
173,211.0
174,338.0
175,197.0
176,197.0
177,197.0
178,197.0
179,197.0
180,288.0
181,320.0
182,275.0
183,211.0
184,211.0
185,280.0
186,280.0
187,349.0
188,348.0
189,347.0
190,369.0
191,211.0
192,211.0
193,268.0
194,263.0
195,294.0
196,280.0
197,280.0
198,211.0
199,211.0
200,197.0
201,197.0
202,230.0
203,320.0
204,280.0
205,280.0
206,298.0
207,367.0
208,416.0
209,274.0
210,197.0
211,197.0
212,287.0
213,274.0
214,274.0
215,211.0
216,211.0
217,211.0
218,229.0
219,274.0
220,274.0
221,124.0
222,124.0
223,227.0
224,259.0
225,273.0
226,368.0
227,275.0
228,275.0
229,366.0
230,354.0
231,294.0
232,124.0
233,124.0
234,158.0
235,213.0
236,228.0
237,245.0
238,294.0
239,197.0
240,197.0
241,205.0
242,124.0
243,124.0
244,194.0
245,124.0
246,124.0
247,207.0
248,197.0
249,197.0
250,252.0
251,226.0
252,124.0
253,124.0
254,124.0
255,124.0
256,163.0
257,262.0
258,211.0
259,211.0
260,320.0
261,331.0
262,391.0
263,403.0
264,420.0
265,403.0
266,294.0
267,280.0
268,280.0
269,306.0
270,363.0
271,124.0
272,124.0
273,157.0
274,124.0
275,124.0
276,169.0
277,245.0
278,197.0
279,197.0
280,124.0
281,124.0
282,124.0
283,203.0
284,245.0
285,211.0
286,124.0
287,124.0
288,192.0
289,236.0
290,274.0
291,270.0
292,124.0
293,124.0
294,184.0
295,223.0
296,268.0
297,211.0
298,211.0
299,224.0
300,279.0
301,280.0
302,270.0
303,258.0
304,211.0
305,211.0
306,240.0
307,294.0
308,294.0
309,345.0
310,394.0
311,416.0
312,197.0
313,197.0
314,211.0
315,276.0
316,356.0
317,305.0
318,124.0
319,124.0
320,185.0
321,275.0
322,275.0
323,275.0
324,294.0
325,290.0
326,376.0
327,384.0
328,211.0
329,211.0
330,275.0
331,197.0
332,197.0
333,264.0
334,270.0
335,275.0
336,275.0
337,275.0
338,317.0
339,274.0
340,274.0
341,282.0
342,280.0
343,280.0
344,211.0
345,211.0
346,275.0
347,197.0
348,197.0
349,124.0
350,124.0
351,244.0
352,304.0
353,211.0
354,211.0
355,328.0
356,124.0
357,124.0
358,207.0
359,197.0
360,197.0
361,240.0
362,220.0
363,257.0
364,277.0
365,320.0
366,274.0
367,274.0
368,211.0
369,211.0
370,275.0
371,275.0
372,294.0
373,294.0
374,274.0
375,274.0
376,310.0
377,287.0
378,124.0
379,124.0
380,159.0
381,173.0
382,211.0
383,253.0
384,338.0
385,197.0
386,197.0
387,291.0
388,369.0
389,274.0
390,274.0
391,280.0
392,280.0
393,332.0
394,293.0
395,298.0
396,275.0
397,275.0
398,124.0
399,124.0
400,200.0
401,279.0
402,268.0
403,211.0
404,211.0
405,197.0
406,197.0
407,124.0
408,124.0
409,215.0
410,239.0
411,275.0
412,278.0
413,275.0
414,275.0
415,280.0
416,280.0
417,124.0
418,124.0
419,124.0
420,124.0
421,124.0
422,202.0
423,124.0
424,124.0
425,208.0
426,261.0
427,346.0
428,354.0
429,275.0
430,211.0
431,211.0
432,275.0
433,197.0
434,197.0
435,124.0
436,124.0
437,202.0
438,273.0
439,211.0
440,211.0
441,358.0
442,197.0
443,197.0
444,251.0
445,197.0
446,197.0
447,211.0
448,211.0
449,251.0
450,274.0
451,274.0
452,211.0
453,211.0
454,274.0
455,274.0
456,275.0
457,275.0
458,357.0
459,274.0
460,211.0
461,211.0
462,267.0
463,248.0
464,124.0
465,124.0
466,211.0
467,275.0
468,275.0
469,275.0
470,197.0
471,197.0
472,197.0
473,197.0
474,245.0
475,290.0
476,124.0
477,124.0
478,180.0
479,260.0
480,274.0
481,352.0
482,362.0
483,389.0
484,294.0
485,294.0
486,124.0
487,124.0
488,171.0
489,222.0
490,284.0
491,280.0
492,386.0
493,197.0
494,197.0
495,292.0
496,368.0
497,362.0
498,275.0
499,197.0
500,124.0
501,124.0
502,158.0
503,124.0
504,124.0
505,124.0
506,124.0
507,124.0
508,197.0
509,197.0
510,213.0
511,257.0
512,197.0
513,197.0
514,211.0
515,275.0
516,275.0
517,272.0
518,275.0
519,124.0
520,124.0
521,176.0
522,188.0
523,240.0
524,197.0
525,197.0
526,239.0
527,279.0
528,271.0
529,274.0
530,211.0
531,211.0
532,280.0
533,275.0
534,275.0
535,211.0
536,211.0
537,211.0
538,211.0
539,197.0
540,197.0
541,211.0
542,208.0
543,255.0
544,124.0
545,124.0
546,168.0
547,259.0
548,300.0
549,316.0
550,274.0
551,274.0
552,211.0
553,211.0
554,254.0
555,275.0
556,275.0
557,275.0
558,313.0
559,304.0
560,301.0
561,294.0
562,294.0
563,328.0
564,274.0
565,274.0
566,275.0
567,316.0
568,348.0
569,416.0
570,416.0
571,275.0
572,124.0
573,124.0
574,124.0
575,124.0
576,216.0
577,274.0
578,318.0
579,294.0
580,275.0
581,275.0
582,295.0
583,346.0
584,380.0
585,294.0
586,275.0
587,275.0
588,275.0
589,308.0
590,275.0
591,275.0
592,275.0
593,349.0
594,275.0
595,211.0
596,211.0
597,275.0
598,197.0
599,197.0
600,275.0
601,258.0
602,343.0
603,294.0
604,294.0
605,307.0
606,124.0
607,124.0
608,208.0
609,227.0
610,292.0
611,287.0
612,308.0
613,124.0
614,124.0
615,217.0
616,223.0
617,251.0
618,275.0
619,197.0
620,197.0
621,265.0
622,365.0
623,280.0
624,280.0
625,274.0
626,274.0
627,275.0
628,211.0
629,211.0
630,255.0
631,316.0
632,347.0
633,374.0
634,402.0
635,352.0
636,211.0
637,211.0
638,230.0
639,294.0
640,294.0
641,274.0
642,274.0
643,294.0
644,294.0
645,211.0
646,211.0
647,252.0
648,275.0
649,294.0
650,333.0
651,312.0
652,320.0
653,280.0
654,280.0
655,274.0
656,124.0
657,124.0
658,206.0
659,165.0
660,211.0
661,124.0
662,124.0
663,171.0
664,211.0
665,211.0
666,273.0
667,302.0
668,275.0
669,275.0
670,307.0
671,275.0
672,275.0
673,275.0
674,124.0
675,124.0
676,217.0
677,197.0
678,124.0
679,124.0
680,218.0
681,234.0
682,219.0
683,268.0
684,211.0
685,211.0
686,296.0
687,211.0
688,211.0
689,280.0
690,275.0
691,275.0
692,356.0
693,325.0
694,275.0
695,275.0
696,275.0
697,274.0
698,274.0
699,211.0
700,211.0
701,275.0
702,275.0
703,294.0
704,280.0
705,280.0
706,211.0
707,124.0
708,124.0
709,190.0
710,196.0
711,270.0
712,275.0
713,211.0
714,211.0
715,197.0
716,197.0
717,233.0
718,211.0
719,211.0
720,124.0
721,124.0
722,226.0
723,229.0
724,211.0
725,197.0
726,197.0
727,197.0
728,240.0
729,275.0
730,274.0
731,197.0
732,124.0
733,124.0
734,146.0
735,197.0
736,261.0
737,339.0
738,275.0
739,275.0
740,211.0
741,211.0
742,280.0
743,280.0
744,124.0
745,124.0
746,207.0
747,275.0
748,294.0
749,197.0
750,197.0
751,211.0
752,211.0
753,271.0
754,274.0
755,274.0
756,275.0
757,275.0
758,124.0
759,124.0
760,211.0
761,262.0
762,321.0
763,391.0
764,211.0
765,211.0
766,197.0
767,197.0
768,124.0
769,124.0
770,201.0
771,211.0
772,211.0
773,266.0
774,274.0
775,274.0
776,284.0
777,392.0
778,275.0
779,275.0
780,275.0
781,280.0
782,275.0
783,197.0
784,197.0
785,124.0
786,124.0
787,229.0
788,274.0
789,124.0
790,124.0
791,149.0
792,179.0
793,192.0
794,197.0
795,197.0
796,280.0
797,274.0
798,274.0
799,349.0
800,335.0
801,197.0
802,197.0
803,291.0
804,301.0
805,365.0
806,324.0
807,124.0
808,124.0
809,172.0
810,211.0
811,282.0
812,336.0
813,335.0
814,280.0
815,280.0
816,294.0
817,294.0
818,296.0
819,322.0
820,294.0
821,280.0
822,280.0
823,211.0
824,211.0
825,241.0
826,124.0
827,124.0
828,169.0
829,249.0
830,273.0
831,280.0
832,303.0
833,322.0
834,274.0
835,197.0
836,197.0
837,259.0
838,280.0
839,124.0
840,124.0
841,186.0
842,197.0
843,124.0
844,124.0
845,161.0
846,197.0
847,197.0
848,280.0
849,280.0
850,290.0
851,342.0
852,440.0
853,432.0
854,431.0
855,124.0
856,124.0
857,184.0
858,211.0
859,211.0
860,211.0
861,233.0
862,197.0
863,197.0
864,267.0
865,321.0
866,360.0
867,400.0
868,197.0
869,197.0
870,189.0
871,210.0
872,231.0
873,124.0
874,124.0
875,202.0
876,235.0
877,197.0
878,124.0
879,124.0
880,205.0
881,274.0
882,274.0
883,331.0
884,372.0
885,385.0
886,334.0
887,346.0
888,197.0
889,197.0
890,197.0
891,184.0
892,236.0
893,197.0
894,197.0
895,197.0
896,216.0
897,246.0
898,197.0
899,197.0
900,197.0
901,197.0
902,240.0
903,267.0
904,364.0
905,381.0
906,197.0
907,197.0
908,233.0
909,262.0
910,299.0
911,330.0
912,280.0
913,280.0
914,280.0
915,280.0
916,211.0
917,211.0
918,254.0
919,280.0
920,317.0
921,294.0
922,274.0
923,274.0
924,197.0
925,197.0
926,277.0
927,256.0
928,317.0
929,275.0
930,275.0
931,275.0
932,274.0
933,274.0
934,280.0
935,280.0
936,426.0
937,197.0
938,197.0
939,211.0
940,211.0
941,211.0
942,249.0
943,274.0
944,274.0
945,197.0
946,197.0
947,271.0
948,280.0
