181,170.0
182,256.0
183,276.0
184,180.0
185,180.0
186,180.0
187,202.0
188,203.0
189,202.0
190,202.0
191,202.0
192,202.0
193,287.0
194,324.0
195,323.0
196,273.0
197,203.0
198,203.0
199,203.0
200,203.0
201,180.0
202,180.0
203,249.0
204,339.0
205,170.0
206,170.0
207,180.0
208,180.0
209,234.0
210,273.0
211,299.0
212,304.0
213,341.0
214,331.0
215,307.0
216,170.0
217,170.0
218,214.0
219,214.0
220,256.0
221,180.0
222,180.0
223,228.0
224,268.0
225,180.0
226,180.0
227,180.0
228,230.0
229,273.0
230,214.0
231,214.0
232,233.0
233,270.0
234,203.0
235,203.0
236,226.0
237,202.0
238,202.0
239,228.0
240,248.0
241,170.0
242,170.0
243,256.0
244,322.0
245,315.0
246,256.0
247,256.0
248,295.0
249,202.0
250,202.0
251,274.0
252,279.0
253,202.0
254,170.0
255,170.0
256,170.0
257,202.0
258,202.0
259,246.0
260,256.0
261,170.0
262,170.0
263,180.0
264,180.0
265,180.0
266,204.0
267,235.0
268,279.0
269,279.0
270,170.0
271,170.0
272,212.0
273,193.0
274,180.0
275,180.0
276,272.0
277,321.0
278,311.0
279,310.0
280,202.0
281,202.0
282,180.0
283,180.0
284,228.0
285,243.0
286,202.0
287,202.0
288,202.0
289,202.0
290,203.0
291,203.0
292,230.0
293,224.0
294,263.0
295,180.0
296,180.0
297,202.0
298,202.0
299,202.0
300,180.0
301,180.0
302,180.0
303,191.0
304,258.0
305,180.0
306,180.0
307,203.0
308,203.0
309,216.0
310,246.0
311,180.0
312,180.0
313,180.0
314,238.0
315,276.0
316,273.0
317,202.0
318,202.0
319,237.0
320,256.0
321,256.0
322,293.0
323,180.0
324,180.0
325,180.0
326,214.0
327,180.0
328,180.0
329,202.0
330,202.0
331,245.0
332,214.0
333,214.0
334,255.0
335,279.0
336,279.0
337,170.0
338,170.0
339,202.0
340,210.0
341,170.0
342,170.0
343,238.0
344,265.0
345,170.0
346,170.0
347,180.0
348,180.0
349,202.0
350,170.0
351,170.0
352,203.0
353,170.0
354,170.0
355,224.0
356,256.0
357,279.0
358,279.0
359,279.0
360,256.0
361,256.0
362,256.0
363,256.0
364,203.0
365,203.0
366,203.0
367,202.0
368,202.0
369,202.0
370,202.0
371,203.0
372,203.0
373,252.0
374,279.0
375,170.0
376,170.0
377,180.0
378,214.0
379,214.0
380,214.0
381,203.0
382,203.0
383,248.0
384,252.0
385,290.0
386,307.0
387,281.0
388,334.0
389,170.0
390,170.0
391,170.0
392,180.0
393,180.0
394,225.0
395,232.0
396,277.0
397,279.0
398,316.0
399,214.0
400,214.0
401,261.0
402,256.0
403,256.0
404,203.0
405,203.0
406,180.0
407,180.0
408,199.0
409,256.0
410,203.0
411,203.0
412,230.0
413,237.0
414,203.0
415,202.0
416,202.0
417,203.0
418,203.0
419,256.0
420,256.0
421,295.0
422,214.0
423,214.0
424,180.0
425,180.0
426,180.0
427,180.0
428,203.0
429,203.0
430,170.0
431,170.0
432,233.0
433,233.0
434,170.0
435,170.0
436,226.0
437,256.0
438,256.0
439,312.0
440,180.0
441,180.0
442,218.0
443,256.0
444,203.0
445,203.0
446,203.0
447,203.0
448,203.0
449,170.0
450,170.0
451,214.0
452,214.0
453,256.0
454,256.0
455,322.0
456,339.0
457,180.0
458,180.0
459,211.0
460,199.0
461,180.0
462,180.0
463,250.0
464,180.0
465,180.0
466,235.0
467,279.0
468,278.0
469,180.0
470,180.0
471,251.0
472,256.0
473,202.0
474,202.0
475,261.0
476,202.0
477,202.0
478,202.0
479,170.0
480,170.0
481,180.0
482,180.0
483,239.0
484,214.0
485,214.0
486,180.0
487,180.0
488,170.0
489,170.0
490,180.0
491,180.0
492,180.0
493,254.0
494,203.0
495,203.0
496,274.0
497,296.0
498,313.0
499,300.0
500,333.0
501,170.0
502,170.0
503,202.0
504,203.0
505,226.0
506,180.0
507,180.0
508,220.0
509,269.0
510,288.0
511,286.0
512,180.0
513,180.0
514,214.0
515,283.0
516,291.0
517,297.0
518,289.0
519,256.0
520,202.0
521,202.0
522,180.0
523,180.0
524,214.0
525,255.0
526,256.0
527,266.0
528,284.0
529,289.0
530,256.0
531,256.0
532,373.0
533,203.0
534,203.0
535,203.0
536,170.0
537,170.0
538,231.0
539,288.0
540,334.0
541,316.0
542,339.0
543,256.0
544,256.0
545,276.0
546,316.0
547,203.0
548,203.0
549,231.0
550,243.0
551,202.0
552,202.0
553,293.0
554,170.0
555,170.0
556,180.0
557,276.0
558,269.0
559,279.0
560,279.0
561,180.0
562,180.0
563,231.0
564,223.0
565,252.0
566,313.0
567,203.0
568,180.0
569,180.0
570,201.0
571,180.0
572,180.0
573,180.0
574,180.0
575,203.0
576,203.0
577,180.0
578,180.0
579,180.0
580,170.0
581,170.0
582,202.0
583,273.0
584,284.0
585,202.0
586,202.0
587,170.0
588,170.0
589,170.0
590,203.0
591,203.0
592,202.0
593,202.0
594,251.0
595,279.0
596,310.0
597,203.0
598,203.0
599,235.0
600,203.0
601,203.0
602,170.0
603,170.0
604,235.0
605,277.0
606,214.0
607,214.0
608,203.0
609,203.0
610,241.0
611,279.0
612,279.0
613,279.0
614,202.0
615,202.0
616,170.0
617,170.0
618,170.0
619,180.0
620,245.0
621,214.0
622,202.0
623,202.0
624,271.0
625,180.0
626,180.0
627,213.0
628,214.0
629,180.0
630,180.0
631,270.0
632,269.0
633,295.0
634,202.0
635,180.0
636,180.0
637,180.0
638,180.0
639,180.0
640,180.0
641,232.0
642,211.0
643,216.0
644,203.0
645,203.0
646,203.0
647,231.0
648,256.0
649,299.0
650,308.0
651,180.0
652,180.0
653,203.0
654,180.0
655,180.0
656,214.0
657,243.0
658,278.0
659,315.0
660,214.0
661,214.0
662,202.0
663,202.0
664,230.0
665,203.0
666,203.0
667,203.0
668,269.0
669,214.0
670,214.0
671,237.0
672,255.0
673,241.0
674,256.0
675,309.0
676,180.0
677,180.0
678,202.0
679,202.0
680,180.0
681,180.0
682,214.0
683,214.0
684,180.0
685,180.0
686,197.0
687,241.0
688,253.0
689,170.0
690,170.0
691,285.0
692,297.0
693,170.0
694,170.0
695,241.0
696,214.0
697,214.0
698,220.0
699,309.0
700,278.0
701,335.0
702,315.0
703,256.0
704,256.0
705,180.0
706,180.0
707,180.0
708,180.0
709,212.0
710,202.0
711,202.0
712,215.0
713,214.0
714,203.0
715,202.0
716,202.0
717,203.0
718,253.0
719,203.0
720,203.0
721,289.0
722,214.0
723,214.0
724,251.0
725,319.0
726,319.0
727,341.0
728,327.0
729,214.0
730,202.0
731,202.0
732,214.0
733,253.0
734,289.0
735,321.0
736,180.0
737,170.0
738,170.0
739,180.0
740,180.0
741,213.0
742,264.0
743,203.0
744,180.0
745,180.0
746,180.0
747,180.0
748,221.0
749,294.0
750,327.0
751,321.0
752,312.0
753,321.0
754,321.0
755,292.0
756,180.0
757,180.0
758,201.0
759,180.0
760,180.0
761,200.0
762,256.0
763,294.0
764,202.0
765,202.0
766,230.0
767,180.0
768,180.0
769,203.0
770,203.0
771,224.0
772,202.0
773,202.0
774,257.0
775,203.0
776,202.0
777,202.0
778,180.0
779,170.0
780,170.0
781,180.0
782,203.0
783,203.0
784,244.0
785,240.0
786,180.0
787,180.0
788,180.0
789,180.0
790,210.0
791,242.0
792,271.0
793,294.0
794,180.0
795,180.0
796,217.0
797,180.0
798,180.0
799,170.0
800,170.0
801,202.0
802,223.0
803,295.0
804,277.0
805,294.0
806,313.0
807,341.0
808,202.0
809,202.0
810,285.0
811,180.0
812,180.0
813,222.0
814,256.0
815,286.0
816,319.0
817,330.0
818,202.0
819,180.0
820,180.0
821,206.0
822,214.0
823,180.0
824,180.0
825,252.0
826,180.0
827,180.0
828,180.0
829,170.0
830,170.0
831,180.0
832,225.0
833,180.0
834,180.0
835,256.0
836,180.0
837,180.0
838,214.0
839,195.0
840,232.0
841,302.0
842,214.0
843,170.0
844,170.0
845,180.0
846,180.0
847,180.0
848,180.0
849,253.0
850,288.0
851,279.0
852,279.0
853,214.0
854,203.0
855,203.0
856,224.0
857,232.0
858,203.0
859,203.0
860,170.0
861,170.0
862,214.0
863,269.0
864,180.0
865,180.0
866,180.0
867,180.0
868,202.0
869,228.0
870,287.0
871,335.0
872,291.0
873,203.0
874,203.0
875,238.0
876,214.0
877,170.0
878,170.0
879,219.0
880,302.0
881,339.0
882,256.0
883,202.0
884,202.0
885,202.0
886,263.0
887,203.0
888,203.0
889,251.0
890,203.0
891,180.0
892,180.0
893,215.0
894,270.0
895,318.0
896,321.0
897,362.0
898,388.0
899,170.0
900,170.0
901,214.0
902,214.0
903,256.0
904,180.0
905,180.0
906,214.0
907,180.0
908,180.0
909,252.0
910,287.0
911,319.0
912,203.0
913,203.0
914,238.0
915,202.0
916,180.0
917,170.0
918,170.0
919,203.0
920,202.0
921,202.0
922,203.0
923,228.0
924,248.0
925,250.0
926,271.0
927,295.0
928,339.0
929,316.0
930,275.0
931,203.0
932,203.0
933,235.0
934,180.0
935,180.0
936,180.0
937,180.0
938,180.0
939,219.0
940,264.0
941,301.0
942,337.0
943,330.0
944,323.0
945,341.0
946,321.0
947,256.0
948,203.0
949,180.0
950,180.0
951,216.0
952,258.0
953,180.0
954,180.0
955,214.0
956,180.0
957,180.0
958,194.0
959,250.0
960,278.0
961,202.0
962,180.0
963,180.0
964,212.0
965,279.0
966,267.0
967,312.0
968,266.0
969,170.0
970,170.0
971,170.0
972,170.0
973,170.0
974,199.0
975,202.0
976,270.0
977,202.0
978,202.0
979,285.0
980,302.0
981,322.0
982,350.0
983,256.0
984,256.0
985,202.0
986,202.0
987,219.0
988,256.0
989,256.0
990,293.0
991,307.0
992,170.0
993,170.0
994,202.0
995,202.0
996,180.0
997,180.0
998,265.0
999,265.0
